Source,Target
LattesID_5051407189806802,LattesID_4251936710939364
LattesID_3881030338868599,LattesID_4251936710939364
LattesID_5222208934938658,LattesID_4251936710939364
LattesID_8873615531730291,LattesID_4251936710939364
LattesID_9922522465810292,LattesID_4251936710939364
LattesID_6551495322495961,LattesID_4251936710939364
LattesID_784791152952518,LattesID_4251936710939364
LattesID_304183886743513,LattesID_4251936710939364
LattesID_5238483224961665,LattesID_4251936710939364
LattesID_851227084319958,LattesID_4251936710939364
LattesID_8507504842408344,LattesID_4251936710939364
LattesID_4553731210869761,LattesID_4251936710939364
LattesID_4617587198467560,LattesID_4251936710939364
LattesID_84145280240578,LattesID_4251936710939364
LattesID_3621235660431169,LattesID_4251936710939364
LattesID_6394929576717854,LattesID_4222504207805706
LattesID_6975645002882086,LattesID_4222504207805706
LattesID_9073230400329040,LattesID_4222504207805706
LattesID_6612810281537673,LattesID_4222504207805706
LattesID_2813723646699550,LattesID_4222504207805706
LattesID_5145451839280335,LattesID_4222504207805706
LattesID_5457254692876521,LattesID_4222504207805706
LattesID_182797766415287,LattesID_4222504207805706
LattesID_3772334398087383,LattesID_4222504207805706
LattesID_1424209405421615,LattesID_4222504207805706
LattesID_6017951215928479,LattesID_4218328980987254
LattesID_4240844331209558,LattesID_4218328980987254
LattesID_3818791333374401,LattesID_4218328980987254
LattesID_3925101235186352,LattesID_4218328980987254
LattesID_9560123815894004,LattesID_4218328980987254
LattesID_4705173143252516,LattesID_4218328980987254
LattesID_6441291335886789,LattesID_4216801992845696
LattesID_2354098257543861,LattesID_4216801992845696
LattesID_6885406761382549,LattesID_4216801992845696
LattesID_3172128751912384,LattesID_4216801992845696
LattesID_4945788082863608,LattesID_4216801992845696
LattesID_9021909788791062,LattesID_4216801992845696
LattesID_1423763327062871,LattesID_4216801992845696
LattesID_8927063386078426,LattesID_4216801992845696
LattesID_523422745592699,LattesID_4216801992845696
LattesID_3743860013798719,LattesID_4216801992845696
LattesID_9965179528211028,LattesID_4216801992845696
LattesID_9658658789730576,LattesID_4216801992845696
LattesID_275924637110340,LattesID_4216801992845696
LattesID_5529056540820931,LattesID_4216801992845696
LattesID_5252418461818762,LattesID_4216801992845696
LattesID_9943818682025940,LattesID_4216801992845696
LattesID_9053491939836474,LattesID_4216801992845696
LattesID_2056632739639224,LattesID_4216801992845696
LattesID_3890234130921033,LattesID_4216801992845696
LattesID_1202901189979381,LattesID_4216801992845696
LattesID_7615482755715610,LattesID_4276078473559775
LattesID_8904627186733800,LattesID_4220711855480007
LattesID_4664283379043087,LattesID_4220711855480007
LattesID_2354951249610180,LattesID_4220711855480007
LattesID_3404615946234629,LattesID_4220711855480007
LattesID_5422758405453978,LattesID_4220711855480007
LattesID_2711636303788494,LattesID_4220711855480007
LattesID_1882924551799448,LattesID_4220711855480007
LattesID_1678619170477042,LattesID_4220711855480007
LattesID_3827211681433049,LattesID_4220711855480007
LattesID_8062793165853210,LattesID_4220711855480007
LattesID_3147429999180554,LattesID_4220711855480007
LattesID_6960478711363014,LattesID_4220711855480007
LattesID_2896656741100115,LattesID_4220711855480007
LattesID_3483703349634539,LattesID_4220711855480007
LattesID_2144886977094054,LattesID_4280173811936614
LattesID_6506598669684835,LattesID_4280173811936614
LattesID_3516668326031930,LattesID_4280173811936614
LattesID_3514412845812714,LattesID_4280173811936614
LattesID_9943985726975972,LattesID_4280173811936614
LattesID_5971664741654553,LattesID_4280173811936614
LattesID_969619640557016,LattesID_4280173811936614
LattesID_7514106637360275,LattesID_4280173811936614
LattesID_7955583027390466,LattesID_4280173811936614
LattesID_9530299185615140,LattesID_4280173811936614
LattesID_1429174457075121,LattesID_4280173811936614
LattesID_9552146808754652,LattesID_4280173811936614
LattesID_2099450370454343,LattesID_4207855056997335
LattesID_6653416458352062,LattesID_4207855056997335
LattesID_7394437376053050,LattesID_4207855056997335
LattesID_2611252661059208,LattesID_4207855056997335
LattesID_2271856401873374,LattesID_4241804239085387
LattesID_6045437265946340,LattesID_4241804239085387
LattesID_9937885260969352,LattesID_4241804239085387
LattesID_2324784088850610,LattesID_4241804239085387
LattesID_203267762283972,LattesID_4241804239085387
LattesID_605402382166128,LattesID_4241804239085387
LattesID_1895300906751714,LattesID_4241804239085387
LattesID_9286474235550714,LattesID_4241804239085387
LattesID_4775790499463633,LattesID_4241804239085387
LattesID_3278528112652257,LattesID_4241804239085387
LattesID_8436380904900680,LattesID_4241804239085387
LattesID_8444134969814035,LattesID_4241804239085387
LattesID_7238948147045229,LattesID_4241804239085387
LattesID_1418187550239486,LattesID_4241804239085387
LattesID_7303349255103658,LattesID_4241804239085387
LattesID_5571934904626401,LattesID_4241804239085387
LattesID_136169116886107,LattesID_4241804239085387
LattesID_2900532997194592,LattesID_4241804239085387
LattesID_3018642926933224,LattesID_4241804239085387
LattesID_3417806506318840,LattesID_4241804239085387
LattesID_8925355923462365,LattesID_4241804239085387
LattesID_243277671493841,LattesID_4241804239085387
LattesID_4316736992098621,LattesID_4241804239085387
LattesID_1445259468526188,LattesID_4241804239085387
LattesID_3454470889011813,LattesID_4241804239085387
LattesID_6073333923158526,LattesID_4241804239085387
LattesID_961212564996374,LattesID_4241804239085387
LattesID_3364822682052612,LattesID_4214786666641182
LattesID_1761724364503403,LattesID_4214786666641182
LattesID_7540248304101326,LattesID_4214786666641182
LattesID_4825325406418334,LattesID_4214786666641182
LattesID_9163959056977778,LattesID_4214786666641182
LattesID_5423406819330055,LattesID_4214786666641182
LattesID_9060802938840340,LattesID_4214786666641182
LattesID_7569267700528150,LattesID_4214786666641182
LattesID_1828192584963675,LattesID_4286692304867555
LattesID_4782109575558284,LattesID_4286692304867555
LattesID_1255221935498181,LattesID_4286692304867555
LattesID_4638655077071207,LattesID_4286692304867555
LattesID_8786305733269114,LattesID_4286692304867555
LattesID_5289325321549879,LattesID_4286692304867555
LattesID_7269348441015629,LattesID_4275944031801734
LattesID_3624615369208704,LattesID_4275944031801734
LattesID_9795829022108104,LattesID_4275944031801734
LattesID_8773201078957746,LattesID_4275944031801734
LattesID_3946099081173881,LattesID_4346810447071054
LattesID_9350058883798076,LattesID_4346810447071054
LattesID_6834176939796336,LattesID_4346810447071054
LattesID_9167980713135992,LattesID_4346810447071054
LattesID_7671991712049597,LattesID_4346810447071054
LattesID_3395516156513944,LattesID_4346810447071054
LattesID_9755095724515060,LattesID_4346810447071054
LattesID_1841244408695444,LattesID_4346810447071054
LattesID_7405700165307869,LattesID_4346810447071054
LattesID_4086358353418513,LattesID_4346810447071054
LattesID_8259278661400678,LattesID_4346810447071054
LattesID_8167552333420646,LattesID_4312855865010981
LattesID_822231121989736,LattesID_4312855865010981
LattesID_8025437118093178,LattesID_4312855865010981
LattesID_2542944460504966,LattesID_4312855865010981
LattesID_2356019340777831,LattesID_4312855865010981
LattesID_6811652834963121,LattesID_4312855865010981
LattesID_7191464199049248,LattesID_4312855865010981
LattesID_4121138259440305,LattesID_4312855865010981
LattesID_2633764586519580,LattesID_4312855865010981
LattesID_5566965064833628,LattesID_4312855865010981
LattesID_9260302881231348,LattesID_4312855865010981
LattesID_3464893107632718,LattesID_4312855865010981
LattesID_7897420134924170,LattesID_4312855865010981
LattesID_2946114812715070,LattesID_4312855865010981
LattesID_9692352040077206,LattesID_4312855865010981
LattesID_2285730075961151,LattesID_4312855865010981
LattesID_5884365993751599,LattesID_4343017315156292
LattesID_6663696210069170,LattesID_4343017315156292
LattesID_4747011975729591,LattesID_4372943322993518
LattesID_2255490571096045,LattesID_4372943322993518
LattesID_8377890158420707,LattesID_4372943322993518
LattesID_5794381162436638,LattesID_4372943322993518
LattesID_4284121570802905,LattesID_4372943322993518
LattesID_3774617443225038,LattesID_4372943322993518
LattesID_5820198292179526,LattesID_4372943322993518
LattesID_3031414717499292,LattesID_4372943322993518
LattesID_6172890027063380,LattesID_4372943322993518
LattesID_1029753969163409,LattesID_4372943322993518
LattesID_6741266402653912,LattesID_4372943322993518
LattesID_8573181235845523,LattesID_4372943322993518
LattesID_7644929397401542,LattesID_4372943322993518
LattesID_5099377750492072,LattesID_4372943322993518
LattesID_4828581367263582,LattesID_4372943322993518
LattesID_9913207478047300,LattesID_4372943322993518
LattesID_8330507333285936,LattesID_4372943322993518
LattesID_230541405738314,LattesID_4372943322993518
LattesID_8739270635701288,LattesID_4372943322993518
LattesID_6112825555294904,LattesID_4372943322993518
LattesID_4567936059749011,LattesID_4372943322993518
LattesID_2573411003155959,LattesID_4327895435746416
LattesID_6580861443218048,LattesID_4327895435746416
LattesID_2754010460511686,LattesID_4327895435746416
LattesID_6274884694635404,LattesID_4327895435746416
LattesID_7477018555276181,LattesID_4327895435746416
LattesID_2313842324222509,LattesID_4327895435746416
LattesID_1942915805885490,LattesID_4327895435746416
LattesID_908267489529207,LattesID_4327895435746416
LattesID_4320421202047171,LattesID_4327895435746416
LattesID_7729395597802890,LattesID_4327895435746416
LattesID_324477312482515,LattesID_4327895435746416
LattesID_7641079032170691,LattesID_4327895435746416
LattesID_5651757733737095,LattesID_4327895435746416
LattesID_1424554534357183,LattesID_4327895435746416
LattesID_2918685058143950,LattesID_4327895435746416
LattesID_6931262930637371,LattesID_4327895435746416
LattesID_5683372825792616,LattesID_4327895435746416
LattesID_9701892154020400,LattesID_4327895435746416
LattesID_6992211155005114,LattesID_4327895435746416
LattesID_5685206950347015,LattesID_4327895435746416
LattesID_6692033251137390,LattesID_4327895435746416
LattesID_5339662165307857,LattesID_4327895435746416
LattesID_7586119008843954,LattesID_4327895435746416
LattesID_5093361804240432,LattesID_4327895435746416
LattesID_9658174206328856,LattesID_4327895435746416
LattesID_1581131439325147,LattesID_4327895435746416
LattesID_3901410403618411,LattesID_4327895435746416
LattesID_746040027575582,LattesID_4327895435746416
LattesID_6522289600818324,LattesID_4327895435746416
LattesID_6754217227469633,LattesID_4327895435746416
LattesID_7953744355596030,LattesID_4327895435746416
LattesID_4910620086471349,LattesID_4327895435746416
LattesID_9247156681919320,LattesID_4327895435746416
LattesID_4704036327974745,LattesID_4327895435746416
LattesID_4545068735002368,LattesID_4327895435746416
LattesID_311890520422030,LattesID_4394162331037750
LattesID_5449301218431564,LattesID_4394162331037750
LattesID_3218887789592968,LattesID_4394162331037750
LattesID_881109422261260,LattesID_4394162331037750
LattesID_3379434261287081,LattesID_4394162331037750
LattesID_3355272528185691,LattesID_4394162331037750
LattesID_4838947889024136,LattesID_4394162331037750
LattesID_3617813687111663,LattesID_4394162331037750
LattesID_7374543240579443,LattesID_4394162331037750
LattesID_5039607895537597,LattesID_4394162331037750
LattesID_6412157095027245,LattesID_4394162331037750
LattesID_3724749174787921,LattesID_4394162331037750
LattesID_9254479722091870,LattesID_4394162331037750
LattesID_3045143748609594,LattesID_4394162331037750
LattesID_7983537544639302,LattesID_4394162331037750
LattesID_5122923670540194,LattesID_4394162331037750
LattesID_4685494555401871,LattesID_4394162331037750
LattesID_5303402248973068,LattesID_4394162331037750
LattesID_3997140313777331,LattesID_4394162331037750
LattesID_5095231383786233,LattesID_4394162331037750
LattesID_7618988917284573,LattesID_4394162331037750
LattesID_2624080607215258,LattesID_4394162331037750
LattesID_4937927221637279,LattesID_4394162331037750
LattesID_2902852344934298,LattesID_4394162331037750
LattesID_2749449079723193,LattesID_4394162331037750
LattesID_9779104057502220,LattesID_4394162331037750
LattesID_1553433871659314,LattesID_4394162331037750
LattesID_8557689787867235,LattesID_4394162331037750
LattesID_3981496241483608,LattesID_4394162331037750
LattesID_545613456813247,LattesID_4394162331037750
LattesID_7794562871959158,LattesID_4394162331037750
LattesID_5909708662409601,LattesID_4394162331037750
LattesID_7270611803577710,LattesID_4394162331037750
LattesID_1581389831292219,LattesID_4394162331037750
LattesID_9828097913107360,LattesID_4394162331037750
LattesID_4112303270543638,LattesID_4347965302097614
LattesID_6353028599649586,LattesID_4347965302097614
LattesID_6782203153006755,LattesID_4347965302097614
LattesID_1651592363863675,LattesID_4347965302097614
LattesID_5138926459515902,LattesID_4347965302097614
LattesID_8203523299943090,LattesID_4347965302097614
LattesID_8841156817863019,LattesID_4347965302097614
LattesID_9177694991689548,LattesID_4347965302097614
LattesID_1380523472217672,LattesID_4347965302097614
LattesID_3010717002306266,LattesID_4347965302097614
LattesID_5313319064119433,LattesID_4347965302097614
LattesID_5422939380475036,LattesID_4347965302097614
LattesID_300216434731725,LattesID_4347965302097614
LattesID_5671765635399413,LattesID_4347965302097614
LattesID_322819463332066,LattesID_4347965302097614
LattesID_4780460716864148,LattesID_4379303732105896
LattesID_4427136781589517,LattesID_4379303732105896
LattesID_1311232037079630,LattesID_4379303732105896
LattesID_1970973756955986,LattesID_4379303732105896
LattesID_134940691858091,LattesID_4379303732105896
LattesID_8144383631587706,LattesID_4379303732105896
LattesID_1374653650709220,LattesID_4379303732105896
LattesID_4057044353153613,LattesID_4379303732105896
LattesID_4638202663397366,LattesID_4379303732105896
LattesID_9397557773188924,LattesID_4379303732105896
LattesID_985483527655113,LattesID_4379303732105896
LattesID_6605703281011468,LattesID_4379303732105896
LattesID_8681226680716474,LattesID_4379303732105896
LattesID_8552194153767195,LattesID_4379303732105896
LattesID_7152553137665884,LattesID_4379303732105896
LattesID_6293663565260182,LattesID_4379303732105896
LattesID_9297265329891518,LattesID_4379303732105896
LattesID_7986638670904115,LattesID_4379303732105896
LattesID_8012066132739098,LattesID_4379303732105896
LattesID_7467932540519614,LattesID_4379303732105896
LattesID_3414417015175270,LattesID_4379303732105896
